app,usage,start_time,end_time,created_at,tz,device_model
com.microsoft.Outlook,11,1736194469,1736194480,1736194481,-21600,MacBook
com.google.Chrome,1,1736194468,1736194469,1736194470,-21600,MacBook
com.microsoft.Outlook,24,1736194444,1736194468,1736194468,-21600,MacBook
com.google.Chrome,2,1736194442,1736194444,1736194444,-21600,MacBook
com.microsoft.Outlook,13,1736194429,1736194442,1736194442,-21600,MacBook
com.google.Chrome,3,1736194426,1736194429,1736194429,-21600,MacBook
com.microsoft.Outlook,3,1736194423,1736194426,1736194426,-21600,MacBook
com.google.Chrome,35,1736194388,1736194423,1736194423,-21600,MacBook
com.microsoft.Outlook,70,1736194318,1736194388,1736194389,-21600,MacBook
com.google.Chrome,13,1736194305,1736194318,1736194319,-21600,MacBook
com.microsoft.Outlook,99,1736194206,1736194305,1736194306,-21600,MacBook
com.google.Chrome,262,1736193944,1736194206,1736194207,-21600,MacBook
com.microsoft.Outlook,1,1736193943,1736193944,1736193945,-21600,MacBook
com.google.Chrome,1,1736193942,1736193943,1736193944,-21600,MacBook
com.microsoft.Outlook,10,1736193932,1736193942,1736193943,-21600,MacBook
com.google.Chrome,1,1736193931,1736193932,1736193933,-21600,MacBook
com.microsoft.Outlook,33,1736193898,1736193931,1736193932,-21600,MacBook
com.google.Chrome,909,1736192989,1736193898,1736193899,-21600,MacBook
com.microsoft.Outlook,10,1736192979,1736192989,1736192989,-21600,MacBook
com.google.Chrome,1409,1736191570,1736192979,1736192980,-21600,MacBook
com.microsoft.Outlook,11,1736191559,1736191570,1736191571,-21600,MacBook
com.apple.finder,0,1736191559,1736191559,1736191560,-21600,MacBook
com.google.Chrome,94,1736191465,1736191559,1736191560,-21600,MacBook
com.apple.finder,1,1736191464,1736191465,1736191465,-21600,MacBook
com.tencent.xinWeChat,4,1736191460,1736191464,1736191465,-21600,MacBook
com.microsoft.Outlook,9,1736191451,1736191460,1736191460,-21600,MacBook
com.apple.finder,0,1736191451,1736191451,1736191452,-21600,MacBook
com.google.Chrome,2361,1736189090,1736191451,1736191452,-21600,MacBook
com.apple.mobileslideshow,2,1736189122,1736189124,1736189125,-21600,iPhone
com.apple.finder,1,1736189089,1736189090,1736189090,-21600,MacBook
com.google.Chrome,69,1736189020,1736189089,1736189090,-21600,MacBook
com.apple.mobileslideshow,46,1736189040,1736189086,1736189087,-21600,iPhone
com.netease.cloudmusic,2,1736189038,1736189040,1736189041,-21600,iPhone
com.netease.cloudmusic,27,1736188907,1736188934,1736188934,-21600,iPhone
com.apple.Preferences,8,1736188899,1736188907,1736188907,-21600,iPhone
com.netease.cloudmusic,22,1736188877,1736188899,1736188900,-21600,iPhone
com.apple.Preferences,5,1736188869,1736188874,1736188875,-21600,iPhone
com.microsoft.Office.Outlook,4,1736188865,1736188869,1736188870,-21600,iPhone
com.microsoft.Office.Outlook,2,1736188861,1736188863,1736188863,-21600,iPhone
com.apple.Preferences,1,1736188860,1736188861,1736188862,-21600,iPhone
com.tencent.xin,6,1736188854,1736188860,1736188861,-21600,iPhone
com.tencent.xin,1,1736188689,1736188690,1736188690,-21600,iPhone
com.google.Chrome,23,1736188614,1736188637,1736188637,-21600,MacBook
com.google.Chrome,614,1736187958,1736188572,1736188573,-21600,MacBook
com.tencent.xin,1,1736187743,1736187744,1736187745,-21600,iPhone
com.google.Chrome,860,1736186700,1736187560,1736187561,-21600,MacBook
com.tencent.xin,1,1736187451,1736187452,1736187452,-21600,iPhone
com.tencent.xin,1,1736187187,1736187188,1736187188,-21600,iPhone
com.tencent.xin,28,1736186986,1736187014,1736187015,-21600,iPhone
com.tencent.xin,10,1736186792,1736186802,1736186802,-21600,iPhone
com.tencent.xin,10,1736186779,1736186789,1736186790,-21600,iPhone
com.tencent.xin,35,1736186708,1736186743,1736186744,-21600,iPhone
com.tencent.xin,5,1736186703,1736186708,1736186709,-21600,iPhone
com.google.Chrome,335,1736185951,1736186286,1736186286,-21600,MacBook
com.google.Chrome,318,1736185559,1736185877,1736185878,-21600,MacBook
com.google.Chrome,456,1736184890,1736185346,1736185346,-21600,MacBook
com.tencent.xinWeChat,28,1736184837,1736184865,1736184866,-21600,MacBook
com.apple.finder,0,1736184837,1736184837,1736184837,-21600,MacBook
com.google.Chrome,205,1736184632,1736184837,1736184837,-21600,MacBook
com.google.Chrome,73,1736184478,1736184551,1736184552,-21600,MacBook
com.apple.finder,68,1736184410,1736184478,1736184479,-21600,MacBook
com.apple.finder,15,1736181060,1736181075,1736181076,-21600,MacBook
com.tencent.xinWeChat,7,1736181053,1736181060,1736181060,-21600,MacBook
com.apple.finder,1,1736181052,1736181053,1736181054,-21600,MacBook
com.google.Chrome,3,1736181049,1736181052,1736181053,-21600,MacBook
com.ridewithvia.UCA.UniversityOfChicagoRider,28,1736144447,1736144475,1736144475,-21600,iPhone
com.ridewithvia.UCA.UniversityOfChicagoRider,13,1736144376,1736144389,1736144390,-21600,iPhone
com.ridewithvia.UCA.UniversityOfChicagoRider,9,1736144245,1736144254,1736144255,-21600,iPhone
com.ridewithvia.UCA.UniversityOfChicagoRider,84,1736144098,1736144182,1736144183,-21600,iPhone
com.ridewithvia.UCA.UniversityOfChicagoRider,42,1736144048,1736144090,1736144091,-21600,iPhone
com.microsoft.Office.Outlook,6,1736144041,1736144047,1736144047,-21600,iPhone
com.microsoft.Office.Outlook,20,1736143999,1736144019,1736144020,-21600,iPhone
com.tencent.xin,6,1736143991,1736143997,1736143997,-21600,iPhone
com.tencent.xin,1,1736143243,1736143244,1736143245,-21600,iPhone
com.tencent.xin,8,1736142957,1736142965,1736142966,-21600,iPhone
com.apple.camera,1,1736142964,1736142965,1736142965,-21600,iPhone
com.tencent.xin,3,1736142687,1736142690,1736142691,-21600,iPhone
com.google.calendar,21,1736142666,1736142687,1736142688,-21600,iPhone
com.tencent.xin,2,1736142664,1736142666,1736142666,-21600,iPhone
com.tencent.xin,4,1736142657,1736142661,1736142661,-21600,iPhone
com.tencent.xin,10,1736142410,1736142420,1736142420,-21600,iPhone
com.tencent.xin,32,1736142365,1736142397,1736142397,-21600,iPhone
com.tencent.xin,17,1736142041,1736142058,1736142058,-21600,iPhone
com.tencent.xin,84,1736141951,1736142035,1736142035,-21600,iPhone
com.ridewithvia.UCA.UniversityOfChicagoRider,3,1736141948,1736141951,1736141951,-21600,iPhone
com.ridewithvia.UCA.UniversityOfChicagoRider,10,1736141937,1736141947,1736141947,-21600,iPhone
com.ridewithvia.UCA.UniversityOfChicagoRider,14,1736141917,1736141931,1736141931,-21600,iPhone
com.ridewithvia.UCA.UniversityOfChicagoRider,10,1736141828,1736141838,1736141838,-21600,iPhone
com.ridewithvia.UCA.UniversityOfChicagoRider,10,1736141638,1736141648,1736141648,-21600,iPhone
com.ridewithvia.UCA.UniversityOfChicagoRider,67,1736141483,1736141550,1736141551,-21600,iPhone
com.apple.Health,3,1736141480,1736141483,1736141483,-21600,iPhone
com.tinyspeck.chatlyio,5,1736138697,1736138702,1736138703,-21600,iPhone
com.tencent.xin,6,1736138690,1736138696,1736138696,-21600,iPhone
com.tencent.xin,12,1736137925,1736137937,1736137937,-21600,iPhone
com.tencent.xin,58,1736137532,1736137590,1736137591,-21600,iPhone
com.tencent.xin,21,1736137509,1736137530,1736137530,-21600,iPhone
com.apple.mobiletimer,2,1736137507,1736137509,1736137510,-21600,iPhone
com.apple.mobiletimer,2,1736137326,1736137328,1736137328,-21600,iPhone
com.apple.mobiletimer,3,1736137053,1736137056,1736137056,-21600,iPhone
com.apple.mobiletimer,9,1736136390,1736136399,1736136399,-21600,iPhone
com.apple.mobiletimer,5,1736135534,1736135539,1736135540,-21600,iPhone
com.tencent.xin,7,1736135527,1736135534,1736135534,-21600,iPhone
com.tencent.xin,27,1736134191,1736134218,1736134219,-21600,iPhone
com.apple.camera,4,1736134183,1736134187,1736134188,-21600,iPhone
com.microsoft.Office.Outlook,26,1736133817,1736133843,1736133843,-21600,iPhone
com.openai.chat,2,1736133815,1736133817,1736133818,-21600,iPhone
com.microsoft.Office.Outlook,1,1736133814,1736133815,1736133816,-21600,iPhone
com.openai.chat,10,1736133804,1736133814,1736133814,-21600,iPhone
com.microsoft.Office.Outlook,79,1736133725,1736133804,1736133805,-21600,iPhone
com.microsoft.Office.Outlook,39,1736133669,1736133708,1736133710,-21600,iPhone
com.openai.chat,22,1736133647,1736133669,1736133670,-21600,iPhone
com.google.calendar,16,1736133631,1736133647,1736133648,-21600,iPhone
com.openai.chat,2,1736133629,1736133631,1736133632,-21600,iPhone
com.microsoft.Office.Outlook,62,1736133567,1736133629,1736133629,-21600,iPhone
com.microsoft.Office.Outlook,29,1736133498,1736133527,1736133528,-21600,iPhone
com.google.calendar,7,1736133491,1736133498,1736133499,-21600,iPhone
com.microsoft.Office.Outlook,31,1736133456,1736133487,1736133488,-21600,iPhone
com.tencent.xin,22,1736133434,1736133456,1736133456,-21600,iPhone
com.google.calendar,2,1736133432,1736133434,1736133434,-21600,iPhone
com.tencent.xin,5,1736133427,1736133432,1736133433,-21600,iPhone
com.google.calendar,3,1736133424,1736133427,1736133428,-21600,iPhone
com.tencent.xin,19,1736133405,1736133424,1736133425,-21600,iPhone
com.google.calendar,10,1736133395,1736133405,1736133406,-21600,iPhone
com.google.calendar,2,1736133324,1736133326,1736133327,-21600,iPhone
com.tencent.xin,7,1736133317,1736133324,1736133325,-21600,iPhone
com.google.calendar,6,1736133311,1736133317,1736133318,-21600,iPhone
com.tencent.xin,1,1736133310,1736133311,1736133312,-21600,iPhone
com.google.calendar,20,1736133290,1736133310,1736133310,-21600,iPhone
com.tencent.xin,11,1736133279,1736133290,1736133291,-21600,iPhone
com.google.calendar,1,1736133278,1736133279,1736133280,-21600,iPhone
com.tencent.xin,2,1736133276,1736133278,1736133278,-21600,iPhone
com.google.calendar,11,1736133265,1736133276,1736133276,-21600,iPhone
com.tencent.xin,64,1736133201,1736133265,1736133266,-21600,iPhone
com.tencent.xin,75,1736133121,1736133196,1736133197,-21600,iPhone
com.tencent.xin,50,1736132956,1736133006,1736133007,-21600,iPhone
com.differentsocial.Weee,3,1736128767,1736128770,1736128771,-21600,iPhone
com.differentsocial.Weee,27,1736127075,1736127102,1736127104,-21600,iPhone
com.differentsocial.Weee,60,1736127008,1736127068,1736127068,-21600,iPhone
com.differentsocial.Weee,230,1736126773,1736127003,1736127004,-21600,iPhone
com.differentsocial.Weee,7,1736126763,1736126770,1736126771,-21600,iPhone
com.differentsocial.Weee,8,1736126742,1736126750,1736126751,-21600,iPhone
com.differentsocial.Weee,32,1736126697,1736126729,1736126729,-21600,iPhone
com.differentsocial.Weee,33,1736126650,1736126683,1736126683,-21600,iPhone
com.differentsocial.Weee,45,1736126538,1736126583,1736126584,-21600,iPhone
com.apple.mobiletimer,5,1736126531,1736126536,1736126537,-21600,iPhone
com.apple.mobiletimer,4,1736126359,1736126363,1736126363,-21600,iPhone
com.tencent.xin,2,1736126356,1736126358,1736126359,-21600,iPhone
com.tencent.xin,1,1736125136,1736125137,1736125137,-21600,iPhone
com.tencent.xin,3,1736125114,1736125117,1736125117,-21600,iPhone
com.apple.MobileSMS,19,1736125095,1736125114,1736125114,-21600,iPhone
com.apple.MobileSMS,45,1736125046,1736125091,1736125092,-21600,iPhone
com.bilibili.bilicomic,3,1736125039,1736125042,1736125042,-21600,iPhone
com.bilibili.bilicomic,60,1736124965,1736125025,1736125026,-21600,iPhone
com.tencent.xin,36,1736124929,1736124965,1736124966,-21600,iPhone
com.apple.MobileSMS,36,1736124893,1736124929,1736124930,-21600,iPhone
com.chase,3,1736124890,1736124893,1736124894,-21600,iPhone
com.apple.MobileSMS,7,1736124883,1736124890,1736124891,-21600,iPhone
com.apple.MobileAddressBook,2,1736124881,1736124883,1736124884,-21600,iPhone
com.chase,14,1736124866,1736124880,1736124881,-21600,iPhone
com.apple.CoreAuthUI,2,1736124867,1736124869,1736124870,-21600,iPhone
com.tencent.xin,10,1736124856,1736124866,1736124867,-21600,iPhone
com.chase,2,1736124854,1736124856,1736124856,-21600,iPhone
com.tencent.xin,9,1736124842,1736124851,1736124851,-21600,iPhone
com.tencent.xin,2,1736124839,1736124841,1736124842,-21600,iPhone
com.tinyspeck.chatlyio,21,1736124818,1736124839,1736124839,-21600,iPhone
com.tencent.xin,4,1736124816,1736124820,1736124820,-21600,iPhone
com.tinyspeck.chatlyio,14,1736124802,1736124816,1736124817,-21600,iPhone
com.bilibili.bilicomic,5,1736124797,1736124802,1736124802,-21600,iPhone
com.openai.chat,2,1736124795,1736124797,1736124798,-21600,iPhone
com.bilibili.bilicomic,1,1736124788,1736124789,1736124790,-21600,iPhone
tv.danmaku.bilianime,2,1736124784,1736124786,1736124786,-21600,iPhone
com.apple.CoreAuthUI,2,1736124772,1736124774,1736124775,-21600,iPhone
com.bilibili.bilicomic,4,1736124761,1736124765,1736124765,-21600,iPhone
com.tinyspeck.chatlyio,3,1736124755,1736124758,1736124759,-21600,iPhone
com.google.chrome.ios,1,1736124754,1736124755,1736124756,-21600,iPhone
com.tencent.xin,4,1736124750,1736124754,1736124754,-21600,iPhone
com.google.chrome.ios,23,1736124727,1736124750,1736124751,-21600,iPhone
com.tinyspeck.chatlyio,1,1736124726,1736124727,1736124728,-21600,iPhone
com.tencent.xin,8,1736124718,1736124726,1736124726,-21600,iPhone
com.apple.mobilephone,4,1736124714,1736124718,1736124718,-21600,iPhone
com.tinyspeck.chatlyio,18,1736124696,1736124714,1736124715,-21600,iPhone
com.apple.MobileSMS,15,1736124681,1736124696,1736124696,-21600,iPhone
com.apple.mobilephone,24,1736124655,1736124679,1736124680,-21600,iPhone
com.tencent.xin,8,1736124646,1736124654,1736124655,-21600,iPhone
com.tencent.xin,38,1736124599,1736124637,1736124638,-21600,iPhone
com.tencent.xin,16,1736124577,1736124593,1736124594,-21600,iPhone
com.tinyspeck.chatlyio,14,1736124562,1736124576,1736124577,-21600,iPhone
com.google.chrome.ios,17,1736124545,1736124562,1736124563,-21600,iPhone
com.tinyspeck.chatlyio,1,1736124544,1736124545,1736124545,-21600,iPhone
com.google.chrome.ios,27,1736124515,1736124542,1736124542,-21600,iPhone
com.duosecurity.DuoMobile,4,1736124511,1736124515,1736124515,-21600,iPhone
com.google.chrome.ios,2,1736124509,1736124511,1736124511,-21600,iPhone
com.duosecurity.DuoMobile,14,1736124495,1736124509,1736124509,-21600,iPhone
com.google.chrome.ios,41,1736124454,1736124495,1736124495,-21600,iPhone
com.apple.CoreAuthUI,1,1736124486,1736124487,1736124488,-21600,iPhone
com.apple.CoreAuthUI,2,1736124478,1736124480,1736124481,-21600,iPhone
com.apple.Preferences,8,1736124445,1736124453,1736124454,-21600,iPhone
com.microsoft.Office.Outlook,6,1736124431,1736124437,1736124438,-21600,iPhone
com.tencent.xin,20,1736124410,1736124430,1736124430,-21600,iPhone
com.tencent.xin,27,1736124350,1736124377,1736124378,-21600,iPhone
com.tencent.xin,30,1736124274,1736124304,1736124304,-21600,iPhone
com.zimride.instant,7,1736124267,1736124274,1736124275,-21600,iPhone
com.tencent.xin,7,1736124260,1736124267,1736124267,-21600,iPhone
com.zimride.instant,10,1736124250,1736124260,1736124261,-21600,iPhone
com.tencent.xin,15,1736124235,1736124250,1736124251,-21600,iPhone
com.zimride.instant,3,1736124232,1736124235,1736124235,-21600,iPhone
com.zimride.instant,23,1736124059,1736124082,1736124083,-21600,iPhone
com.zimride.instant,7,1736124009,1736124016,1736124017,-21600,iPhone
com.ubercab.UberClient,10,1736123998,1736124008,1736124009,-21600,iPhone
com.zimride.instant,3,1736123995,1736123998,1736123998,-21600,iPhone
com.ubercab.UberClient,22,1736123973,1736123995,1736123995,-21600,iPhone
com.apple.PassbookUIService,6,1736123988,1736123994,1736123994,-21600,iPhone
com.zimride.instant,17,1736123956,1736123973,1736123974,-21600,iPhone
com.apple.PassbookUIService,10,1736123963,1736123973,1736123973,-21600,iPhone
com.apple.PassbookUIService,2,1736123958,1736123960,1736123961,-21600,iPhone
com.ubercab.UberClient,3,1736123953,1736123956,1736123957,-21600,iPhone
com.zimride.instant,8,1736123945,1736123953,1736123954,-21600,iPhone
com.ubercab.UberClient,8,1736123937,1736123945,1736123945,-21600,iPhone
com.zimride.instant,26,1736123911,1736123937,1736123938,-21600,iPhone
com.ubercab.UberClient,2,1736123909,1736123911,1736123912,-21600,iPhone
com.zimride.instant,1,1736123905,1736123906,1736123907,-21600,iPhone
com.ridewithvia.UCA.UniversityOfChicagoRider,40,1736123865,1736123905,1736123905,-21600,iPhone
com.zimride.instant,3,1736123862,1736123865,1736123865,-21600,iPhone
com.ridewithvia.UCA.UniversityOfChicagoRider,18,1736123841,1736123859,1736123859,-21600,iPhone
com.ridewithvia.UCA.UniversityOfChicagoRider,24,1736123798,1736123822,1736123823,-21600,iPhone
com.ridewithvia.UCA.UniversityOfChicagoRider,4,1736123678,1736123682,1736123682,-21600,iPhone
com.ridewithvia.UCA.UniversityOfChicagoRider,5,1736123658,1736123663,1736123664,-21600,iPhone
com.ridewithvia.UCA.UniversityOfChicagoRider,63,1736123528,1736123591,1736123592,-21600,iPhone
com.apple.mobiletimer,3,1736123525,1736123528,1736123528,-21600,iPhone
com.ridewithvia.UCA.UniversityOfChicagoRider,8,1736123517,1736123525,1736123525,-21600,iPhone
com.tencent.xin,2,1736123515,1736123517,1736123518,-21600,iPhone
com.tencent.xin,1,1736123220,1736123221,1736123222,-21600,iPhone
com.apple.mobiletimer,1,1736123219,1736123220,1736123220,-21600,iPhone
com.ridewithvia.UCA.UniversityOfChicagoRider,4,1736123215,1736123219,1736123219,-21600,iPhone
com.apple.mobiletimer,3,1736123212,1736123215,1736123216,-21600,iPhone
com.ridewithvia.UCA.UniversityOfChicagoRider,3,1736123209,1736123212,1736123212,-21600,iPhone
com.tencent.xin,11,1736123198,1736123209,1736123209,-21600,iPhone
com.tencent.xin,4,1736123000,1736123004,1736123005,-21600,iPhone
com.tencent.xin,22,1736122978,1736123000,1736123000,-21600,iPhone
com.ridewithvia.UCA.UniversityOfChicagoRider,6,1736122972,1736122978,1736122979,-21600,iPhone
com.tencent.xin,14,1736122958,1736122972,1736122973,-21600,iPhone
com.ridewithvia.UCA.UniversityOfChicagoRider,6,1736122952,1736122958,1736122959,-21600,iPhone
com.ridewithvia.UCA.UniversityOfChicagoRider,118,1736122785,1736122903,1736122904,-21600,iPhone
com.tencent.xin,4,1736122781,1736122785,1736122786,-21600,iPhone
com.netease.cloudmusic,2,1736122778,1736122780,1736122780,-21600,iPhone
com.ridewithvia.UCA.UniversityOfChicagoRider,9,1736122769,1736122778,1736122779,-21600,iPhone
com.netease.cloudmusic,3,1736122764,1736122767,1736122767,-21600,iPhone
com.tencent.xin,15,1736122749,1736122764,1736122765,-21600,iPhone
com.apple.Preferences,97,1736122652,1736122749,1736122750,-21600,iPhone
com.netease.cloudmusic,9,1736122643,1736122652,1736122652,-21600,iPhone
com.tencent.xin,2,1736122635,1736122637,1736122637,-21600,iPhone
com.tencent.xin,7,1736122449,1736122456,1736122457,-21600,iPhone
com.tencent.xin,16,1736122274,1736122290,1736122291,-21600,iPhone
com.ridewithvia.UCA.UniversityOfChicagoRider,1,1736122273,1736122274,1736122275,-21600,iPhone
com.tencent.xin,4,1736122269,1736122273,1736122273,-21600,iPhone
com.xingin.discover,13,1736122256,1736122269,1736122270,-21600,iPhone
com.amazon.Amazon,26,1736122230,1736122256,1736122259,-21600,iPhone
com.xingin.discover,19,1736122211,1736122230,1736122231,-21600,iPhone
com.amazon.Amazon,61,1736122150,1736122211,1736122212,-21600,iPhone
com.tencent.xin,8,1736122142,1736122150,1736122150,-21600,iPhone
com.amazon.Amazon,1,1736122141,1736122142,1736122143,-21600,iPhone
com.tencent.xin,19,1736122122,1736122141,1736122141,-21600,iPhone
com.amazon.Amazon,20,1736122102,1736122122,1736122124,-21600,iPhone
com.tencent.xin,1,1736122101,1736122102,1736122102,-21600,iPhone
com.tencent.xin,18,1736122082,1736122100,1736122101,-21600,iPhone
com.amazon.Amazon,4,1736122078,1736122082,1736122084,-21600,iPhone
com.xingin.discover,6,1736122072,1736122078,1736122078,-21600,iPhone
com.tencent.xin,20,1736122052,1736122072,1736122072,-21600,iPhone
com.xingin.discover,44,1736122008,1736122052,1736122053,-21600,iPhone
com.amazon.Amazon,21,1736121987,1736122008,1736122009,-21600,iPhone
com.tencent.xin,18,1736121969,1736121987,1736121988,-21600,iPhone
com.chase,12,1736121957,1736121969,1736121969,-21600,iPhone
com.apple.CoreAuthUI,3,1736121959,1736121962,1736121963,-21600,iPhone
com.tencent.xin,20,1736121936,1736121956,1736121956,-21600,iPhone
com.discoverfinancial.mobile,13,1736121922,1736121935,1736121936,-21600,iPhone
com.apple.CoreAuthUI,1,1736121927,1736121928,1736121929,-21600,iPhone
com.amazon.Amazon,52,1736121867,1736121919,1736121920,-21600,iPhone
com.xingin.discover,8,1736121859,1736121867,1736121868,-21600,iPhone
com.tencent.xin,9,1736121850,1736121859,1736121859,-21600,iPhone
com.xingin.discover,10,1736121839,1736121849,1736121850,-21600,iPhone
com.amazon.Amazon,17,1736121822,1736121839,1736121840,-21600,iPhone
com.xingin.discover,46,1736121774,1736121820,1736121820,-21600,iPhone
tv.danmaku.bilianime,2,1736121765,1736121767,1736121768,-21600,iPhone
tv.danmaku.bilianime,21,1736121265,1736121286,1736121287,-21600,iPhone
com.bilibili.bilicomic,1,1736121264,1736121265,1736121266,-21600,iPhone
tv.danmaku.bilianime,2,1736121262,1736121264,1736121264,-21600,iPhone
com.tencent.xin,18,1736121242,1736121260,1736121260,-21600,iPhone
com.bilibili.bilicomic,27,1736121214,1736121241,1736121242,-21600,iPhone
tv.danmaku.bilianime,1,1736121213,1736121214,1736121215,-21600,iPhone
com.bilibili.bilicomic,1,1736121212,1736121213,1736121214,-21600,iPhone
com.apple.mobilesafari,1922,1736119288,1736121210,1736121210,-21600,iPhone
com.tencent.xin,7,1736119281,1736119288,1736119289,-21600,iPhone
com.apple.mobilesafari,5,1736119276,1736119281,1736119282,-21600,iPhone
com.tencent.xin,15,1736119261,1736119276,1736119277,-21600,iPhone
com.apple.mobilesafari,17,1736119244,1736119261,1736119261,-21600,iPhone
com.tencent.xin,24,1736119220,1736119244,1736119244,-21600,iPhone
com.apple.mobilesafari,15,1736119205,1736119220,1736119221,-21600,iPhone
com.google.chrome.ios,2,1736119203,1736119205,1736119205,-21600,iPhone
com.tencent.xin,33,1736119170,1736119203,1736119204,-21600,iPhone
com.google.chrome.ios,17,1736119153,1736119170,1736119171,-21600,iPhone
com.tencent.xin,3,1736119149,1736119152,1736119152,-21600,iPhone
com.apple.mobilesafari,4,1736119145,1736119149,1736119150,-21600,iPhone
com.tencent.xin,31,1736119114,1736119145,1736119146,-21600,iPhone
com.apple.mobilesafari,53,1736119061,1736119114,1736119115,-21600,iPhone
com.google.chrome.ios,7,1736119054,1736119061,1736119061,-21600,iPhone
com.tencent.xin,47,1736119007,1736119054,1736119055,-21600,iPhone
com.google.chrome.ios,1,1736119005,1736119006,1736119006,-21600,iPhone
com.apple.mobilesafari,4,1736119001,1736119005,1736119005,-21600,iPhone
com.apple.mobilesafari,2546,1736116412,1736118958,1736118959,-21600,iPhone
com.google.chrome.ios,134,1736116276,1736116410,1736116411,-21600,iPhone
com.apple.mobiletimer,3,1736116273,1736116276,1736116277,-21600,iPhone
com.google.chrome.ios,13,1736116258,1736116271,1736116272,-21600,iPhone
com.bilibili.bilicomic,814,1736115442,1736116256,1736116257,-21600,iPhone
com.apple.mobiletimer,5,1736115437,1736115442,1736115443,-21600,iPhone
com.apple.mobiletimer,4,1736115364,1736115368,1736115369,-21600,iPhone
com.bilibili.bilicomic,1,1736115362,1736115363,1736115364,-21600,iPhone
com.xingin.discover,6,1736115355,1736115361,1736115362,-21600,iPhone
com.apple.camera,1,1736115355,1736115356,1736115356,-21600,iPhone
com.xingin.discover,31,1736115243,1736115274,1736115275,-21600,iPhone
com.xingin.discover,293,1736114703,1736114996,1736114997,-21600,iPhone
